Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,40.0,53.0,29.0,46.0
ZVRA,23.0,29.0,18.0,7.0
ZVIA,4.0,6.0,2.0,2.0
ZURA,11.0,16.0,2.0,1.0
ZUMZ,18.0,18.0,18.0,20.0
ZTS,200.0,244.0,155.0,145.0
ZTO,22.0,24.0,21.0,18.0
ZS,307.0,385.0,207.0,294.0
ZM,91.0,115.0,69.0,84.0
ZLAB,56.0,75.0,36.0,32.0
ZK,34.0,38.0,31.0,29.0
ZION,60.0,71.0,52.0,58.0
ZIM,14.0,20.0,9.0,14.0
ZH,4.0,4.0,4.0,5.0
ZG,86.0,105.0,66.0,83.0
ZETA,30.0,45.0,18.0,21.0
ZEPP,60.0,60.0,60.0,47.0
ZENA,9.0,9.0,9.0,5.0
ZD,38.0,45.0,33.0,38.0
ZBRA,357.0,425.0,300.0,318.0
ZBIO,36.0,45.0,30.0,18.0
ZBH,113.0,135.0,95.0,100.0
Z,90.0,105.0,75.0,86.0
YUMC,60.0,60.0,60.0,43.0
YUM,161.0,200.0,140.0,145.0
YPF,46.0,59.0,33.0,23.0
YOU,34.0,45.0,25.0,37.0
YMM,15.0,18.0,10.0,13.0
YEXT,9.0,10.0,8.0,8.0
YETI,38.0,55.0,29.0,34.0
YELP,34.0,38.0,30.0,31.0
XYZ,80.0,100.0,50.0,77.0
XYL,152.0,175.0,130.0,142.0
XRX,6.0,8.0,4.0,4.0
XRAY,18.0,24.0,14.0,13.0
XPRO,12.0,15.0,11.0,12.0
XPOF,12.0,17.0,9.0,7.0
XPO,138.0,167.0,84.0,130.0
XPEV,23.0,31.0,16.0,21.0
XOMA,69.0,104.0,35.0,36.0
XOM,124.0,145.0,105.0,112.0
XNCR,22.0,34.0,6.0,10.0
XMTR,40.0,50.0,30.0,53.0
XIFR,16.0,30.0,11.0,9.0
XHR,13.0,16.0,9.0,14.0
XERS,7.0,10.0,4.0,7.0
XENE,53.0,67.0,43.0,36.0
XEL,76.0,80.0,73.0,72.0
WYNN,125.0,147.0,100.0,129.0
WYFI,29.0,34.0,25.0,26.0
WY,32.0,38.0,29.0,24.0
WWW,27.0,36.0,20.0,30.0
WW,0.0,0.0,0.0,29.0
WVE,20.0,36.0,10.0,6.0
WULF,11.0,15.0,4.0,10.0
WU,8.0,10.0,7.0,8.0
WTTR,15.0,16.0,14.0,10.0
WTS,253.0,300.0,217.0,280.0
WTRG,44.0,47.0,41.0,37.0
WTFC,147.0,165.0,115.0,135.0
WTBA,20.0,20.0,20.0,20.0
