Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,38.0,50.0,29.0,45.0
ZVRA,23.0,29.0,18.0,8.0
ZVIA,4.0,6.0,2.0,3.0
ZUMZ,25.0,25.0,25.0,15.0
ZTS,202.0,244.0,155.0,153.0
ZTO,21.0,24.0,19.0,19.0
ZS,296.0,385.0,207.0,270.0
ZM,87.0,115.0,71.0,71.0
ZLAB,57.0,75.0,36.0,34.0
ZKH,4.0,4.0,4.0,2.0
ZK,31.0,38.0,26.0,29.0
ZION,60.0,71.0,52.0,53.0
ZIMV,17.0,23.0,10.0,18.0
ZIM,14.0,20.0,9.0,16.0
ZH,4.0,4.0,4.0,4.0
ZGN,8.0,10.0,7.0,8.0
ZG,85.0,95.0,66.0,81.0
ZEUS,38.0,38.0,38.0,32.0
ZETA,30.0,45.0,18.0,17.0
ZD,46.0,95.0,33.0,36.0
ZBRA,357.0,425.0,300.0,327.0
ZBH,111.0,135.0,95.0,102.0
Z,88.0,100.0,75.0,85.0
YUMC,60.0,60.0,60.0,44.0
YUM,161.0,200.0,140.0,146.0
YPF,43.0,59.0,30.0,32.0
YOU,33.0,45.0,25.0,33.0
YMM,15.0,18.0,10.0,10.0
YMAB,9.0,17.0,3.0,8.0
YEXT,9.0,10.0,8.0,8.0
YETI,38.0,55.0,29.0,33.0
YELP,34.0,38.0,30.0,31.0
XYZ,79.0,100.0,50.0,76.0
XYL,151.0,175.0,125.0,141.0
XRX,8.0,8.0,8.0,4.0
XRAY,18.0,24.0,14.0,13.0
XPRO,12.0,15.0,11.0,10.0
XPO,138.0,167.0,84.0,128.0
XPEV,23.0,31.0,16.0,19.0
XOM,125.0,144.0,105.0,107.0
XNCR,26.0,34.0,6.0,7.0
XMTR,40.0,50.0,30.0,47.0
XIFR,16.0,30.0,11.0,9.0
XHR,12.0,16.0,9.0,13.0
XGN,11.0,12.0,10.0,9.0
XERS,6.0,10.0,4.0,7.0
XENE,53.0,67.0,43.0,37.0
XEL,76.0,80.0,68.0,72.0
WYNN,118.0,133.0,100.0,111.0
WY,32.0,38.0,29.0,26.0
WWW,25.0,36.0,19.0,28.0
WWD,249.0,299.0,160.0,245.0
WVE,20.0,36.0,10.0,8.0
WULF,8.0,12.0,4.0,8.0
WU,8.0,10.0,7.0,8.0
WTW,364.0,400.0,305.0,330.0
WTTR,14.0,16.0,14.0,8.0
WTS,245.0,300.0,217.0,274.0
WTRG,43.0,47.0,41.0,39.0
WTFC,145.0,162.0,115.0,127.0
WTBA,20.0,20.0,20.0,18.0
WT,12.0,15.0,10.0,13.0
WST,320.0,400.0,245.0,246.0
WSR,15.0,16.0,14.0,12.0
WSM,180.0,215.0,134.0,205.0
WSFS,66.0,70.0,64.0,55.0
WSC,36.0,40.0,32.0,24.0
WS,34.0,34.0,34.0,32.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,170.0
WRD,12.0,12.0,12.0,9.0
WRBY,24.0,30.0,18.0,26.0
WRB,72.0,82.0,60.0,71.0
WPM,97.0,129.0,75.0,94.0
WPC,65.0,67.0,61.0,65.0
WOW,5.0,6.0,5.0,5.0
WOR,59.0,81.0,46.0,64.0
WOOF,3.0,4.0,2.0,3.0
WOLF,10.0,20.0,3.0,1.0
WNS,68.0,76.0,53.0,75.0
WNEB,11.0,11.0,11.0,11.0
WNC,9.0,9.0,9.0,10.0
WMT,107.0,130.0,81.0,100.0
WMS,152.0,167.0,133.0,139.0
WMG,33.0,44.0,30.0,32.0
WMB,62.0,70.0,55.0,57.0
WLDN,111.0,120.0,103.0,120.0
WKC,29.0,33.0,26.0,25.0
WK,99.0,108.0,85.0,72.0
WIX,213.0,255.0,160.0,120.0
WHR,98.0,145.0,63.0,89.0
WHF,10.0,12.0,9.0,8.0
WHD,50.0,53.0,48.0,40.0
WH,106.0,116.0,99.0,88.0
WGS,101.0,120.0,80.0,122.0
WFRD,97.0,142.0,70.0,56.0
WFG,100.0,115.0,90.0,74.0
WFC,80.0,91.0,59.0,79.0
WEX,181.0,255.0,135.0,175.0
WEST,10.0,13.0,10.0,6.0
WES,39.0,44.0,37.0,38.0
WERN,30.0,52.0,24.0,28.0
WEN,13.0,29.0,11.0,10.0
WELL,169.0,242.0,137.0,161.0
WEC,106.0,124.0,98.0,108.0
WEAV,15.0,18.0,13.0,7.0
WDFC,290.0,300.0,280.0,222.0
WDC,78.0,95.0,53.0,76.0
WDAY,294.0,345.0,235.0,221.0
WD,102.0,110.0,95.0,84.0
WCN,215.0,230.0,204.0,184.0
WCC,221.0,245.0,195.0,210.0
WBTN,15.0,23.0,9.0,16.0
WBS,66.0,77.0,58.0,58.0
WBD,13.0,18.0,9.0,11.0
WB,9.0,12.0,7.0,11.0
WAY,43.0,52.0,27.0,35.0
WAT,378.0,465.0,315.0,293.0
WALD,5.0,7.0,4.0,1.0
WAFD,32.0,33.0,31.0,31.0
WABC,52.0,54.0,50.0,49.0
WAB,222.0,240.0,200.0,191.0
W,65.0,96.0,25.0,79.0
VZLA,3.0,3.0,3.0,3.0
VZ,47.0,56.0,40.0,43.0
VYX,14.0,17.0,11.0,12.0
VYGR,13.0,30.0,5.0,3.0
VVX,63.0,80.0,50.0,60.0
VVV,42.0,48.0,38.0,39.0
VUZI,2.0,2.0,2.0,2.0
VTYX,7.0,9.0,6.0,3.0
VTS,26.0,33.0,19.0,25.0
VTRS,10.0,13.0,9.0,10.0
VTR,72.0,78.0,65.0,67.0
VTMX,31.0,38.0,21.0,28.0
VTLE,28.0,47.0,16.0,15.0
VTEX,8.0,10.0,6.0,3.0
VSTS,9.0,13.0,5.0,4.0
VSTM,13.0,20.0,8.0,7.0
VST,192.0,241.0,120.0,202.0
VSEC,145.0,180.0,110.0,163.0
VSCO,25.0,45.0,14.0,22.0
VSAT,21.0,52.0,10.0,27.0
VRTX,497.0,575.0,405.0,390.0
VRTS,188.0,234.0,158.0,198.0
VRT,144.0,173.0,75.0,132.0
VRSK,305.0,335.0,279.0,267.0
VRRM,27.0,29.0,23.0,24.0
VRNT,31.0,40.0,23.0,19.0
VRNS,58.0,70.0,45.0,56.0
VRNA,109.0,170.0,57.0,105.0
VREX,19.0,23.0,16.0,10.0
VRE,19.0,23.0,16.0,14.0
VPG,28.0,28.0,28.0,27.0
VOYG,49.0,52.0,45.0,30.0
VOYA,83.0,90.0,71.0,74.0
VOD,136.0,136.0,136.0,11.0
VNT,47.0,50.0,45.0,43.0
VNOM,57.0,72.0,47.0,38.0
VNET,9.0,20.0,5.0,7.0
VNDA,16.0,20.0,13.0,4.0
VMI,391.0,400.0,382.0,376.0
VMEO,7.0,9.0,5.0,3.0
VMC,304.0,321.0,279.0,293.0
VLY,10.0,12.0,10.0,10.0
VLTO,113.0,125.0,100.0,107.0
VLRS,7.0,12.0,4.0,5.0
VLO,154.0,172.0,135.0,135.0
VLN,4.0,4.0,4.0,2.0
VKTX,86.0,138.0,30.0,40.0
VIV,11.0,13.0,10.0,12.0
VIST,65.0,72.0,57.0,41.0
VIRC,17.0,17.0,17.0,8.0
VIPS,15.0,19.0,12.0,17.0
VINP,13.0,14.0,13.0,10.0
VICR,43.0,43.0,43.0,47.0
VICI,35.0,38.0,33.0,32.0
VIAV,13.0,16.0,9.0,10.0
VHI,12.0,12.0,12.0,16.0
VGZ,3.0,3.0,3.0,1.0
VG,17.0,20.0,11.0,13.0
VFS,5.0,6.0,5.0,3.0
VFC,16.0,27.0,10.0,12.0
VERX,43.0,55.0,30.0,25.0
VERI,4.0,6.0,2.0,2.0
VERB,62.0,62.0,62.0,18.0
VERA,63.0,100.0,26.0,21.0
VEON,60.0,60.0,60.0,58.0
VENU,15.0,15.0,15.0,15.0
VEL,21.0,23.0,20.0,19.0
VEEV,274.0,329.0,192.0,275.0
VECO,27.0,35.0,20.0,24.0
VCYT,40.0,50.0,28.0,30.0
VCTR,72.0,87.0,62.0,71.0
VCEL,60.0,67.0,51.0,35.0
VC,116.0,146.0,91.0,121.0
VBTX,33.0,39.0,28.0,32.0
VBNK,13.0,22.0,10.0,10.0
VALN,15.0,17.0,14.0,10.0
VALE,11.0,15.0,10.0,9.0
