Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,36.0,40.0,29.0,35.0
ZVRA,22.0,25.0,18.0,7.0
ZVIA,2.0,3.0,1.0,3.0
ZUMZ,22.0,25.0,19.0,12.0
ZTS,212.0,244.0,165.0,161.0
ZM,85.0,115.0,71.0,80.0
ZLAB,47.0,55.0,36.0,29.0
ZK,32.0,35.0,26.0,26.0
ZION,58.0,71.0,47.0,46.0
ZIMV,19.0,23.0,16.0,9.0
ZIM,13.0,18.0,9.0,14.0
ZI,10.0,15.0,7.0,9.0
ZH,4.0,4.0,4.0,4.0
ZGN,8.0,10.0,7.0,8.0
ZG,81.0,95.0,60.0,66.0
ZEUS,41.0,41.0,41.0,32.0
ZETA,30.0,45.0,15.0,13.0
ZBRA,321.0,425.0,232.0,265.0
ZBIO,40.0,45.0,35.0,9.0
Z,83.0,100.0,71.0,67.0
YUMC,48.0,60.0,37.0,43.0
YUM,156.0,185.0,135.0,148.0
YSG,3.0,3.0,3.0,4.0
YPF,40.0,59.0,25.0,30.0
YOU,32.0,45.0,26.0,24.0
YMAB,17.0,26.0,3.0,4.0
YEXT,9.0,10.0,7.0,6.0
YETI,41.0,55.0,29.0,29.0
YELP,36.0,48.0,30.0,35.0
XYZ,75.0,115.0,50.0,50.0
XYL,146.0,165.0,125.0,123.0
XPRO,17.0,29.0,12.0,8.0
XPOF,15.0,20.0,9.0,8.0
XPO,133.0,167.0,113.0,112.0
XPEV,22.0,31.0,12.0,19.0
XOMA,69.0,104.0,35.0,24.0
XOM,125.0,144.0,105.0,106.0
XNCR,29.0,40.0,6.0,8.0
XMTR,34.0,48.0,21.0,30.0
XIFR,18.0,30.0,6.0,8.0
XHR,13.0,17.0,9.0,11.0
XGN,7.0,8.0,7.0,6.0
XERS,6.0,8.0,4.0,5.0
XENE,56.0,67.0,49.0,35.0
XEL,76.0,80.0,68.0,70.0
X,39.0,45.0,35.0,41.0
WY,33.0,38.0,30.0,25.0
WWW,18.0,22.0,16.0,16.0
WWD,195.0,220.0,160.0,195.0
WVE,21.0,36.0,10.0,6.0
WULF,7.0,11.0,4.0,3.0
WU,10.0,13.0,7.0,9.0
WTW,351.0,400.0,272.0,309.0
WTTR,16.0,18.0,14.0,7.0
WTS,222.0,240.0,199.0,233.0
WTRG,43.0,46.0,41.0,40.0
WTFC,133.0,157.0,115.0,117.0
WTBA,23.0,23.0,23.0,19.0
WT,12.0,15.0,8.0,9.0
WST,332.0,400.0,250.0,214.0
WSR,16.0,16.0,16.0,12.0
WSO,480.0,540.0,425.0,469.0
WSM,175.0,220.0,131.0,160.0
WSFS,62.0,68.0,55.0,53.0
WSC,40.0,54.0,32.0,27.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,137.0
WRBY,22.0,32.0,17.0,16.0
WRB,68.0,80.0,60.0,72.0
WPM,83.0,129.0,61.0,82.0
WPC,108.0,420.0,60.0,60.0
WOW,7.0,7.0,7.0,4.0
WOR,52.0,67.0,44.0,58.0
WOOF,4.0,5.0,2.0,3.0
WOLF,12.0,20.0,6.0,4.0
WNS,62.0,75.0,51.0,55.0
WNEB,8.0,8.0,8.0,9.0
WNC,14.0,14.0,14.0,8.0
WMT,103.0,120.0,81.0,97.0
WMS,149.0,184.0,130.0,116.0
WMG,35.0,44.0,23.0,27.0
WMB,60.0,70.0,53.0,57.0
WLK,107.0,170.0,75.0,80.0
WLDN,51.0,56.0,47.0,40.0
WKC,29.0,32.0,26.0,26.0
WK,107.0,130.0,95.0,68.0
WIX,237.0,300.0,176.0,172.0
WING,320.0,440.0,255.0,276.0
WINA,445.0,445.0,445.0,384.0
WHR,101.0,138.0,74.0,79.0
WHF,10.0,12.0,9.0,9.0
WHD,52.0,57.0,48.0,41.0
WH,108.0,119.0,94.0,84.0
WGO,51.0,75.0,38.0,33.0
WFRD,99.0,142.0,62.0,45.0
WFG,100.0,115.0,90.0,74.0
WFC,75.0,87.0,57.0,73.0
WEX,182.0,255.0,138.0,126.0
WES,38.0,41.0,35.0,36.0
WERN,29.0,52.0,21.0,26.0
WEN,16.0,29.0,13.0,12.0
WELL,161.0,242.0,115.0,148.0
WEC,107.0,124.0,98.0,107.0
WEAV,16.0,18.0,14.0,10.0
WDFC,301.0,322.0,280.0,234.0
WDC,64.0,100.0,40.0,44.0
WDAY,293.0,345.0,190.0,258.0
WD,102.0,110.0,95.0,71.0
WCN,208.0,221.0,189.0,195.0
WCC,215.0,245.0,195.0,162.0
WBTN,16.0,27.0,9.0,9.0
WBS,62.0,76.0,51.0,50.0
WBD,12.0,18.0,7.0,9.0
WBA,10.0,15.0,7.0,11.0
WB,9.0,12.0,7.0,8.0
WAY,40.0,52.0,27.0,40.0
WAT,390.0,460.0,325.0,350.0
WASH,32.0,34.0,31.0,28.0
WALD,5.0,7.0,4.0,2.0
WAL,96.0,116.0,77.0,75.0
WABC,52.0,55.0,50.0,49.0
WAB,211.0,226.0,194.0,191.0
W,48.0,90.0,25.0,33.0
VZLA,3.0,4.0,3.0,2.0
VYX,15.0,17.0,11.0,10.0
VVX,63.0,80.0,51.0,50.0
VVV,42.0,49.0,38.0,33.0
VUZI,2.0,2.0,2.0,1.0
VTS,30.0,33.0,28.0,21.0
VTRS,10.0,13.0,9.0,9.0
VTR,73.0,78.0,65.0,65.0
VTMX,27.0,34.0,21.0,27.0
VTLE,32.0,50.0,23.0,15.0
VTEX,8.0,11.0,6.0,6.0
VSTS,13.0,16.0,10.0,6.0
VSTM,13.0,20.0,8.0,6.0
VSTA,3.0,3.0,3.0,4.0
VST,166.0,231.0,120.0,140.0
VSEC,125.0,150.0,100.0,131.0
VSAT,14.0,19.0,10.0,9.0
VRTX,515.0,586.0,423.0,429.0
VRT,120.0,155.0,75.0,95.0
VRSN,267.0,285.0,250.0,285.0
VRSK,298.0,335.0,279.0,307.0
VRRM,27.0,29.0,23.0,24.0
VRNT,30.0,36.0,23.0,18.0
VRNS,55.0,67.0,45.0,45.0
VRNA,81.0,107.0,57.0,66.0
VRN,12.0,15.0,10.0,6.0
VREX,22.0,23.0,22.0,8.0
VRE,18.0,23.0,16.0,15.0
VRDN,35.0,61.0,20.0,12.0
VPG,28.0,28.0,28.0,24.0
VOYA,81.0,91.0,70.0,66.0
VNT,43.0,48.0,36.0,34.0
VNOM,56.0,72.0,47.0,40.0
VNO,38.0,48.0,28.0,38.0
VNET,9.0,20.0,5.0,6.0
VMI,362.0,380.0,345.0,309.0
VMC,294.0,320.0,258.0,268.0
VLY,10.0,12.0,8.0,8.0
VLTO,110.0,125.0,100.0,97.0
VLRS,8.0,14.0,4.0,4.0
VLO,149.0,177.0,118.0,121.0
VLN,4.0,4.0,4.0,2.0
VKTX,87.0,138.0,30.0,27.0
VIV,17.0,23.0,10.0,9.0
VITL,44.0,52.0,39.0,32.0
VIRT,37.0,48.0,28.0,42.0
VIRC,17.0,17.0,17.0,8.0
VIR,33.0,110.0,14.0,5.0
VINP,13.0,13.0,13.0,9.0
VIGL,16.0,22.0,13.0,2.0
VICI,35.0,38.0,33.0,31.0
VIAV,12.0,16.0,8.0,9.0
VHI,20.0,20.0,20.0,18.0
VGZ,2.0,2.0,2.0,1.0
VG,15.0,20.0,11.0,9.0
VFS,5.0,6.0,5.0,3.0
VFC,21.0,34.0,11.0,13.0
VERX,50.0,61.0,31.0,37.0
VERV,25.0,39.0,15.0,4.0
VERA,63.0,100.0,26.0,22.0
VEON,60.0,60.0,60.0,47.0
VEL,21.0,23.0,20.0,16.0
VEEV,254.0,307.0,192.0,239.0
VCYT,40.0,50.0,28.0,31.0
VCTR,69.0,87.0,59.0,60.0
VCEL,60.0,67.0,51.0,41.0
VC,98.0,126.0,74.0,83.0
VBTX,30.0,32.0,28.0,23.0
VBNK,14.0,22.0,10.0,11.0
VALN,15.0,17.0,14.0,6.0
VALE,12.0,15.0,9.0,9.0
VAL,49.0,90.0,34.0,37.0
VAC,94.0,140.0,48.0,64.0
V,362.0,410.0,292.0,351.0
UWMC,6.0,10.0,4.0,4.0
UVSP,29.0,31.0,27.0,30.0
UTZ,17.0,22.0,13.0,12.0
UTL,55.0,55.0,55.0,57.0
UTI,33.0,36.0,26.0,32.0
UTHR,392.0,600.0,302.0,307.0
USPH,109.0,115.0,98.0,71.0
USNA,36.0,36.0,36.0,29.0
USGO,26.0,26.0,26.0,9.0
USFD,71.0,85.0,12.0,71.0
USCB,19.0,21.0,16.0,16.0
USB,50.0,60.0,42.0,42.0
USAU,11.0,13.0,10.0,10.0
USAC,26.0,27.0,24.0,23.0
UROY,4.0,4.0,3.0,1.0
URI,725.0,974.0,485.0,670.0
URGN,32.0,55.0,16.0,10.0
URBN,54.0,68.0,34.0,51.0
UPST,63.0,108.0,14.0,47.0
UPS,120.0,147.0,82.0,96.0
UNTY,52.0,55.0,50.0,44.0
UNP,257.0,295.0,200.0,216.0
UNM,88.0,108.0,63.0,80.0
UNIT,6.0,8.0,4.0,4.0
UNH,596.0,700.0,490.0,385.0
UNFI,27.0,33.0,21.0,27.0
UMH,21.0,22.0,20.0,17.0
UMC,7.0,7.0,7.0,7.0
UMBF,120.0,146.0,98.0,103.0
ULTA,427.0,526.0,300.0,387.0
ULS,67.0,77.0,58.0,70.0
ULCC,6.0,10.0,3.0,3.0
UL,69.0,72.0,67.0,62.0
UIS,6.0,6.0,6.0,5.0
UI,331.0,440.0,222.0,353.0
UHS,224.0,267.0,198.0,183.0
UGP,3.0,3.0,3.0,2.0
UGI,28.0,30.0,27.0,34.0
UFPT,252.0,252.0,252.0,233.0
UFCS,30.0,32.0,28.0,27.0
UDR,46.0,52.0,40.0,41.0
UCTT,37.0,60.0,26.0,20.0
UBSI,40.0,43.0,38.0,35.0
UBER,92.0,115.0,77.0,82.0
UAA,7.0,11.0,4.0,5.0
UA,9.0,9.0,9.0,5.0
U,24.0,34.0,15.0,20.0
TZOO,25.0,35.0,17.0,14.0
TYRA,30.0,33.0,28.0,10.0
TYL,674.0,775.0,530.0,563.0
