Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
TSHA,6.0,8.0,5.0,2.0
OIS,6.0,9.0,4.0,4.0
VIGL,16.0,22.0,13.0,2.0
ETWO,2.0,3.0,2.0,2.0
COMM,4.0,7.0,2.0,4.0
MYRG,146.0,170.0,124.0,154.0
LXEO,22.0,28.0,18.0,4.0
UPBD,36.0,45.0,30.0,24.0
TNDM,39.0,75.0,20.0,21.0
IMUX,13.0,28.0,5.0,1.0
TTMI,35.0,36.0,33.0,25.0
WULF,7.0,11.0,4.0,3.0
CNMD,62.0,80.0,55.0,57.0
NTGR,29.0,29.0,29.0,27.0
EEX,7.0,8.0,7.0,4.0
APLD,10.0,20.0,7.0,5.0
MAZE,25.0,30.0,19.0,10.0
ATI,73.0,84.0,55.0,66.0
MAX,17.0,26.0,12.0,10.0
FWRD,32.0,47.0,22.0,17.0
SGMT,22.0,32.0,6.0,3.0
FULC,8.0,23.0,2.0,5.0
NEO,14.0,22.0,8.0,7.0
FTDR,46.0,67.0,39.0,51.0
SPOK,20.0,20.0,20.0,16.0
GHRS,30.0,40.0,14.0,11.0
OLED,190.0,225.0,160.0,144.0
GTLS,197.0,250.0,160.0,156.0
MRAM,8.0,8.0,8.0,5.0
CARR,80.0,96.0,64.0,71.0
AEIS,124.0,140.0,92.0,111.0
BPMC,127.0,168.0,88.0,104.0
OKLO,46.0,58.0,30.0,26.0
OTLY,16.0,24.0,10.0,10.0
ACDC,7.0,9.0,6.0,4.0
EVER,32.0,38.0,29.0,26.0
AGCO,99.0,111.0,75.0,95.0
VAL,48.0,90.0,34.0,35.0
PWR,330.0,407.0,256.0,321.0
CWH,21.0,30.0,15.0,13.0
RIG,4.0,8.0,2.0,2.0
HUT,27.0,33.0,18.0,13.0
OSIS,222.0,255.0,175.0,224.0
HGV,46.0,70.0,34.0,39.0
CIFR,8.0,10.0,6.0,3.0
HIMS,36.0,68.0,23.0,40.0
WNC,14.0,14.0,14.0,8.0
CLBK,16.0,16.0,16.0,14.0
SDRL,62.0,80.0,35.0,22.0
IDXX,523.0,580.0,420.0,471.0
PROP,11.0,11.0,11.0,4.0
DRS,35.0,40.0,26.0,42.0
IFRX,9.0,10.0,8.0,1.0
SLN,40.0,75.0,4.0,3.0
MSBI,21.0,23.0,20.0,18.0
NYMT,7.0,9.0,6.0,6.0
NWL,7.0,11.0,4.0,5.0
COGT,14.0,21.0,8.0,5.0
TERN,18.0,26.0,7.0,3.0
HOUS,3.0,4.0,3.0,3.0
ARQQ,52.0,52.0,52.0,16.0
CEG,279.0,375.0,223.0,247.0
PUMP,10.0,11.0,10.0,5.0
MSFT,507.0,600.0,475.0,435.0
KSS,9.0,25.0,4.0,7.0
COHR,103.0,135.0,80.0,71.0
SRI,16.0,16.0,16.0,4.0
RIOT,16.0,21.0,12.0,8.0
NUTX,80.0,100.0,60.0,114.0
CNH,14.0,18.0,11.0,12.0
SOC,27.0,37.0,6.0,20.0
SION,38.0,45.0,32.0,13.0
PGRE,4.0,5.0,3.0,4.0
STRL,185.0,185.0,185.0,165.0
OSW,19.0,22.0,17.0,18.0
GHG,4.0,4.0,4.0,2.0
HWM,130.0,165.0,70.0,154.0
QNST,29.0,34.0,27.0,18.0
ANET,108.0,145.0,76.0,91.0
CNCK,10.0,10.0,10.0,7.0
BTBT,6.0,7.0,6.0,2.0
APG,43.0,48.0,34.0,42.0
CSTM,19.0,24.0,15.0,11.0
NEOV,7.0,7.0,7.0,3.0
SITM,204.0,250.0,110.0,163.0
MOD,146.0,155.0,140.0,90.0
ECG,63.0,80.0,55.0,45.0
BTDR,19.0,26.0,12.0,10.0
CIEN,77.0,100.0,54.0,72.0
TBPH,11.0,15.0,9.0,10.0
HPP,3.0,5.0,1.0,2.0
ALKS,38.0,52.0,26.0,31.0
PDM,9.0,10.0,9.0,6.0
WAY,40.0,52.0,27.0,40.0
CLSK,21.0,27.0,12.0,8.0
BCYC,26.0,48.0,14.0,9.0
BNTC,24.0,35.0,13.0,15.0
ALAB,109.0,140.0,80.0,71.0
PATK,96.0,110.0,76.0,82.0
LRN,126.0,170.0,94.0,159.0
VST,166.0,231.0,120.0,139.0
SMG,65.0,70.0,54.0,54.0
PRCH,7.0,10.0,3.0,6.0
KOS,5.0,7.0,3.0,1.0
FRST,14.0,14.0,14.0,9.0
CRDO,71.0,84.0,45.0,48.0
ROAD,91.0,102.0,67.0,89.0
OPRX,9.0,16.0,5.0,10.0
AAON,115.0,125.0,110.0,99.0
CCO,2.0,2.0,1.0,1.0
