Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZYME,21.0,30.0,13.0,12.0
ZVRA,22.0,25.0,18.0,9.0
ZVIA,3.0,3.0,3.0,3.0
ZUMZ,25.0,25.0,25.0,12.0
ZTS,212.0,244.0,160.0,157.0
ZTO,21.0,22.0,19.0,17.0
ZS,294.0,385.0,207.0,302.0
ZLAB,47.0,55.0,36.0,34.0
ZKH,4.0,4.0,4.0,2.0
ZK,32.0,38.0,26.0,25.0
ZION,57.0,71.0,40.0,48.0
ZIMV,16.0,23.0,10.0,8.0
ZIM,14.0,20.0,9.0,16.0
ZH,4.0,4.0,4.0,3.0
ZGN,8.0,10.0,7.0,8.0
ZG,81.0,95.0,60.0,66.0
ZEUS,41.0,41.0,41.0,29.0
ZENA,9.0,9.0,9.0,3.0
ZD,47.0,95.0,33.0,31.0
ZBRA,331.0,425.0,250.0,294.0
ZBIO,36.0,45.0,30.0,9.0
Z,83.0,100.0,71.0,68.0
YUMC,48.0,60.0,37.0,42.0
YUM,158.0,185.0,135.0,138.0
YPF,41.0,59.0,25.0,34.0
YOU,32.0,45.0,26.0,25.0
YMM,15.0,18.0,10.0,11.0
YMAB,15.0,26.0,3.0,4.0
YEXT,9.0,10.0,8.0,8.0
YELP,34.0,38.0,30.0,34.0
XYZ,76.0,115.0,50.0,63.0
XYL,143.0,165.0,125.0,124.0
XRX,9.0,11.0,8.0,5.0
XRAY,20.0,28.0,14.0,15.0
XPRO,12.0,12.0,12.0,9.0
XPOF,13.0,19.0,9.0,7.0
XPO,135.0,167.0,113.0,119.0
XPEV,23.0,31.0,16.0,18.0
XPER,19.0,30.0,12.0,7.0
XPEL,58.0,58.0,58.0,36.0
XOMA,69.0,104.0,35.0,24.0
XOM,125.0,144.0,105.0,114.0
XNCR,28.0,34.0,6.0,8.0
XMTR,35.0,48.0,21.0,32.0
XIFR,17.0,30.0,9.0,8.0
XHR,13.0,17.0,9.0,12.0
XGN,7.0,8.0,7.0,7.0
XENE,54.0,67.0,47.0,32.0
XEL,75.0,80.0,68.0,66.0
WYNN,113.0,122.0,99.0,88.0
WY,33.0,38.0,30.0,26.0
WWW,19.0,22.0,17.0,17.0
WWD,222.0,291.0,160.0,237.0
WVE,20.0,36.0,10.0,6.0
WULF,7.0,11.0,4.0,3.0
WTW,356.0,400.0,272.0,299.0
WTTR,14.0,16.0,14.0,9.0
WTS,231.0,275.0,199.0,239.0
WTRG,43.0,46.0,41.0,37.0
WTFC,135.0,157.0,115.0,120.0
WTBA,23.0,23.0,23.0,18.0
WT,12.0,15.0,9.0,10.0
WST,332.0,400.0,250.0,216.0
WSR,15.0,16.0,14.0,12.0
WSO,486.0,540.0,455.0,421.0
WSM,176.0,215.0,134.0,158.0
WSFS,62.0,68.0,55.0,51.0
WSC,40.0,54.0,32.0,26.0
WSBC,38.0,45.0,34.0,30.0
WS,34.0,34.0,34.0,24.0
WRLD,10.0,10.0,10.0,157.0
WRB,70.0,80.0,60.0,73.0
WPM,86.0,129.0,61.0,89.0
WPC,100.0,420.0,61.0,63.0
WOW,6.0,6.0,6.0,4.0
WOR,52.0,67.0,44.0,58.0
WOOF,3.0,4.0,2.0,2.0
WOLF,11.0,20.0,3.0,0.0
WNS,62.0,75.0,51.0,55.0
WNEB,8.0,8.0,8.0,8.0
WMT,106.0,120.0,81.0,96.0
WMS,139.0,160.0,133.0,114.0
WMG,33.0,44.0,23.0,26.0
WM,248.0,277.0,220.0,231.0
WLK,90.0,101.0,76.0,72.0
WLDN,51.0,56.0,47.0,57.0
WK,106.0,130.0,95.0,65.0
WIX,228.0,300.0,189.0,157.0
WING,352.0,440.0,255.0,350.0
WHR,99.0,138.0,76.0,93.0
WHF,10.0,12.0,9.0,8.0
WH,108.0,119.0,94.0,79.0
WGS,86.0,118.0,45.0,67.0
WGO,50.0,75.0,37.0,31.0
WFRD,96.0,142.0,62.0,51.0
WFG,100.0,115.0,90.0,73.0
WEX,176.0,255.0,135.0,140.0
WEST,10.0,13.0,9.0,5.0
WES,39.0,44.0,37.0,38.0
WERN,30.0,52.0,21.0,27.0
WEN,16.0,29.0,13.0,12.0
WELL,163.0,242.0,115.0,151.0
WEC,107.0,124.0,98.0,104.0
WEAV,16.0,18.0,14.0,8.0
WDFC,301.0,322.0,280.0,234.0
WDC,63.0,90.0,40.0,59.0
WDAY,293.0,345.0,190.0,238.0
WD,102.0,110.0,95.0,66.0
WCN,212.0,230.0,195.0,185.0
WCC,212.0,245.0,180.0,178.0
WBTN,14.0,23.0,9.0,8.0
WBA,10.0,15.0,7.0,11.0
WB,9.0,12.0,7.0,9.0
WAY,40.0,52.0,27.0,37.0
WAT,390.0,460.0,325.0,342.0
WASH,31.0,34.0,28.0,26.0
WALD,5.0,7.0,4.0,2.0
WAL,97.0,116.0,80.0,73.0
WABC,52.0,55.0,50.0,46.0
