Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,38.0,50.0,29.0,44.0
ZVRA,23.0,29.0,18.0,12.0
ZVIA,4.0,6.0,3.0,3.0
ZUMZ,25.0,25.0,25.0,14.0
ZTS,204.0,244.0,155.0,148.0
ZTO,21.0,24.0,19.0,20.0
ZLAB,54.0,75.0,36.0,34.0
ZKH,4.0,4.0,4.0,3.0
ZK,31.0,38.0,26.0,28.0
ZION,60.0,71.0,52.0,51.0
ZIMV,17.0,23.0,10.0,18.0
ZIM,14.0,20.0,9.0,15.0
ZH,4.0,4.0,4.0,4.0
ZGN,8.0,10.0,7.0,7.0
ZG,85.0,95.0,66.0,81.0
ZEUS,38.0,38.0,38.0,30.0
ZEPP,13.0,13.0,13.0,24.0
ZENA,9.0,9.0,9.0,5.0
ZD,47.0,95.0,33.0,37.0
ZBRA,357.0,425.0,300.0,316.0
ZBIO,36.0,45.0,30.0,14.0
ZBH,111.0,135.0,95.0,98.0
Z,88.0,100.0,75.0,84.0
YUMC,60.0,60.0,60.0,45.0
YUM,161.0,200.0,140.0,142.0
YOU,33.0,45.0,25.0,31.0
YMM,15.0,18.0,10.0,11.0
YMAB,11.0,25.0,3.0,8.0
YEXT,9.0,10.0,8.0,7.0
YETI,39.0,55.0,29.0,32.0
YELP,34.0,38.0,30.0,34.0
XYZ,73.0,97.0,50.0,76.0
XYL,151.0,175.0,125.0,143.0
XRX,9.0,11.0,8.0,4.0
XRAY,19.0,25.0,14.0,13.0
XPOF,13.0,17.0,9.0,9.0
XPO,138.0,167.0,84.0,120.0
XPEV,23.0,31.0,16.0,19.0
XPEL,58.0,58.0,58.0,34.0
XOMA,69.0,104.0,35.0,25.0
XOM,125.0,144.0,105.0,105.0
XNCR,26.0,34.0,6.0,7.0
XMTR,40.0,50.0,30.0,43.0
XIFR,16.0,30.0,9.0,8.0
XHR,12.0,16.0,9.0,12.0
XGN,11.0,12.0,10.0,8.0
XERS,6.0,8.0,4.0,6.0
XENE,54.0,67.0,47.0,33.0
XEL,76.0,80.0,68.0,73.0
WYNN,114.0,127.0,100.0,107.0
WY,32.0,38.0,29.0,25.0
WWW,25.0,36.0,19.0,27.0
WWD,249.0,299.0,160.0,250.0
WVE,20.0,36.0,10.0,8.0
WTW,367.0,400.0,305.0,325.0
WTS,234.0,290.0,199.0,260.0
WTRG,43.0,47.0,41.0,38.0
WST,320.0,400.0,245.0,240.0
WSR,15.0,16.0,14.0,12.0
WSO,484.0,540.0,450.0,416.0
WSM,178.0,215.0,134.0,199.0
WSFS,66.0,70.0,64.0,53.0
WSC,36.0,40.0,32.0,24.0
WSBC,38.0,45.0,34.0,29.0
WS,34.0,34.0,34.0,29.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,159.0
WRD,12.0,12.0,12.0,9.0
WRBY,23.0,30.0,18.0,23.0
WRB,71.0,80.0,60.0,70.0
WPM,93.0,129.0,75.0,99.0
WPC,65.0,67.0,61.0,65.0
WOW,6.0,6.0,6.0,3.0
WOR,59.0,81.0,46.0,63.0
WOOF,3.0,4.0,2.0,3.0
WOLF,10.0,20.0,3.0,1.0
WNEB,11.0,11.0,11.0,10.0
WNC,9.0,9.0,9.0,10.0
WMT,106.0,120.0,81.0,103.0
WMS,139.0,160.0,133.0,133.0
WMG,33.0,44.0,28.0,31.0
WMB,61.0,70.0,55.0,57.0
WM,254.0,277.0,229.0,233.0
WLK,92.0,100.0,82.0,82.0
WLDN,79.0,103.0,56.0,89.0
WKC,29.0,33.0,26.0,25.0
WK,99.0,108.0,85.0,75.0
WING,379.0,440.0,270.0,330.0
WHR,98.0,145.0,63.0,83.0
WHF,10.0,12.0,9.0,8.0
WHD,50.0,53.0,48.0,38.0
WH,106.0,116.0,99.0,83.0
WGS,101.0,120.0,80.0,105.0
WGO,42.0,75.0,30.0,30.0
WFRD,97.0,142.0,70.0,55.0
WFC,80.0,91.0,59.0,77.0
WEX,181.0,255.0,135.0,169.0
WEST,10.0,13.0,10.0,6.0
WERN,30.0,52.0,24.0,26.0
WEN,14.0,29.0,11.0,9.0
WELL,169.0,242.0,137.0,169.0
WEC,106.0,124.0,98.0,110.0
WEAV,15.0,18.0,13.0,7.0
WDFC,290.0,300.0,280.0,220.0
WD,102.0,110.0,95.0,79.0
WCN,215.0,230.0,204.0,187.0
WCC,221.0,245.0,195.0,204.0
WBTN,14.0,23.0,9.0,9.0
WBS,66.0,77.0,58.0,55.0
WBD,12.0,18.0,8.0,11.0
WBA,10.0,15.0,7.0,11.0
WB,9.0,12.0,7.0,9.0
WAT,378.0,465.0,315.0,277.0
WASH,29.0,31.0,28.0,27.0
WALD,5.0,7.0,4.0,1.0
WAL,96.0,115.0,85.0,78.0
WAFD,32.0,33.0,31.0,29.0
WAB,221.0,240.0,194.0,187.0
VZLA,3.0,3.0,3.0,3.0
VZ,47.0,56.0,40.0,42.0
VYX,14.0,17.0,11.0,12.0
VYGR,13.0,30.0,5.0,3.0
VVX,63.0,80.0,51.0,53.0
VVV,42.0,48.0,38.0,38.0
VUZI,2.0,2.0,2.0,2.0
VTS,26.0,33.0,19.0,24.0
VTRS,10.0,13.0,9.0,9.0
VTR,72.0,78.0,65.0,68.0
VTOL,50.0,50.0,50.0,38.0
VTMX,31.0,38.0,21.0,28.0
VTLE,28.0,47.0,17.0,14.0
VTEX,8.0,10.0,7.0,5.0
VSTS,9.0,13.0,5.0,5.0
VSTM,13.0,20.0,8.0,5.0
VST,178.0,231.0,120.0,205.0
VSH,20.0,22.0,19.0,14.0
VSEC,145.0,180.0,110.0,155.0
VSCO,25.0,45.0,14.0,21.0
VSAT,21.0,52.0,10.0,26.0
VRTX,497.0,575.0,405.0,375.0
VRTS,188.0,234.0,158.0,186.0
VRT,144.0,173.0,75.0,139.0
VRSN,277.0,305.0,250.0,273.0
VRSK,305.0,335.0,279.0,264.0
VRRM,27.0,29.0,23.0,24.0
VRNT,31.0,40.0,23.0,20.0
VRNS,57.0,70.0,45.0,54.0
VRNA,109.0,170.0,57.0,105.0
VREX,22.0,23.0,22.0,7.0
