Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,38.0,50.0,29.0,46.0
ZVRA,23.0,29.0,18.0,9.0
ZVIA,4.0,6.0,2.0,2.0
ZURA,14.0,26.0,2.0,2.0
ZUMZ,25.0,25.0,25.0,18.0
ZTS,202.0,244.0,155.0,155.0
ZS,296.0,385.0,207.0,273.0
ZNTL,8.0,20.0,2.0,1.0
ZM,90.0,115.0,69.0,80.0
ZLAB,56.0,75.0,36.0,32.0
ZKH,4.0,4.0,4.0,2.0
ZK,34.0,38.0,31.0,29.0
ZION,60.0,71.0,52.0,58.0
ZIMV,17.0,23.0,10.0,18.0
ZIM,14.0,20.0,9.0,14.0
ZH,4.0,4.0,4.0,4.0
ZGN,8.0,10.0,7.0,8.0
ZG,85.0,95.0,66.0,81.0
ZEUS,38.0,38.0,38.0,33.0
ZEPP,60.0,60.0,60.0,37.0
ZENA,9.0,9.0,9.0,4.0
ZD,46.0,95.0,33.0,37.0
ZBIO,36.0,45.0,30.0,16.0
ZBH,111.0,135.0,95.0,106.0
Z,88.0,100.0,75.0,84.0
YUMC,60.0,60.0,60.0,44.0
YUM,161.0,200.0,140.0,145.0
YOU,33.0,45.0,25.0,36.0
YMM,15.0,18.0,10.0,12.0
YMAB,9.0,17.0,3.0,8.0
YEXT,9.0,10.0,8.0,9.0
YETI,38.0,55.0,29.0,36.0
YELP,34.0,38.0,30.0,31.0
XYZ,79.0,100.0,50.0,79.0
XYL,152.0,175.0,130.0,144.0
XRX,6.0,8.0,4.0,3.0
XRAY,18.0,24.0,14.0,14.0
XPRO,12.0,15.0,11.0,12.0
XPOF,12.0,17.0,9.0,8.0
XPO,138.0,167.0,84.0,132.0
XPEV,23.0,31.0,16.0,22.0
XOMA,69.0,104.0,35.0,33.0
XOM,125.0,145.0,105.0,112.0
XNCR,23.0,34.0,6.0,8.0
XMTR,40.0,50.0,30.0,47.0
XIFR,16.0,30.0,11.0,10.0
XHR,12.0,16.0,9.0,14.0
XGN,11.0,12.0,10.0,9.0
XFOR,71.0,120.0,3.0,4.0
XERS,7.0,10.0,4.0,7.0
XENE,53.0,67.0,43.0,38.0
XEL,76.0,80.0,73.0,72.0
WYNN,118.0,133.0,100.0,123.0
WY,32.0,38.0,29.0,26.0
WWW,27.0,36.0,20.0,31.0
WWD,253.0,299.0,160.0,249.0
WW,0.0,0.0,0.0,32.0
WVE,20.0,36.0,10.0,10.0
WULF,11.0,15.0,4.0,9.0
WU,8.0,10.0,7.0,8.0
WTW,362.0,400.0,305.0,330.0
WTTR,15.0,16.0,14.0,8.0
WTS,245.0,300.0,217.0,284.0
WTRG,44.0,47.0,41.0,39.0
WTFC,145.0,162.0,115.0,137.0
WTBA,20.0,20.0,20.0,19.0
WT,13.0,15.0,10.0,13.0
WST,320.0,400.0,245.0,246.0
WSR,15.0,16.0,14.0,13.0
WSO,484.0,540.0,450.0,409.0
WSM,189.0,230.0,166.0,192.0
WSFS,66.0,70.0,64.0,59.0
WSBC,38.0,45.0,34.0,32.0
WS,34.0,34.0,34.0,33.0
WRLD,10.0,10.0,10.0,172.0
WRD,12.0,12.0,12.0,9.0
WRBY,24.0,30.0,18.0,26.0
WRB,72.0,82.0,60.0,71.0
WPC,65.0,68.0,63.0,66.0
WOW,5.0,6.0,5.0,5.0
WOR,59.0,81.0,46.0,67.0
WOLF,9.0,20.0,3.0,1.0
WNS,68.0,76.0,53.0,75.0
WNEB,11.0,11.0,11.0,12.0
WNC,9.0,9.0,9.0,11.0
WMT,110.0,127.0,91.0,96.0
WMS,152.0,167.0,133.0,146.0
WMG,33.0,44.0,30.0,33.0
WMB,62.0,70.0,55.0,57.0
WM,254.0,277.0,229.0,225.0
WLK,92.0,100.0,73.0,86.0
WLDN,111.0,120.0,103.0,116.0
WKC,29.0,33.0,26.0,27.0
WK,99.0,108.0,85.0,80.0
WIX,215.0,255.0,166.0,136.0
WING,379.0,440.0,270.0,339.0
WHR,98.0,145.0,63.0,94.0
WHF,10.0,12.0,9.0,8.0
WHD,50.0,53.0,48.0,41.0
WH,106.0,116.0,99.0,88.0
WGS,101.0,120.0,80.0,129.0
WGO,42.0,75.0,30.0,36.0
WFRD,99.0,142.0,70.0,63.0
WFG,100.0,115.0,90.0,72.0
WFC,81.0,91.0,65.0,82.0
WEX,179.0,255.0,135.0,173.0
WEST,10.0,13.0,10.0,5.0
WES,39.0,44.0,37.0,38.0
WERN,30.0,52.0,24.0,28.0
WEN,13.0,29.0,11.0,10.0
WELL,174.0,242.0,147.0,167.0
WEC,106.0,124.0,98.0,107.0
WEAV,15.0,18.0,13.0,7.0
WDFC,290.0,300.0,280.0,221.0
WDC,78.0,95.0,53.0,80.0
WDAY,286.0,345.0,220.0,229.0
WD,92.0,95.0,90.0,86.0
WCN,215.0,230.0,204.0,183.0
WCC,221.0,245.0,195.0,227.0
WBTN,15.0,23.0,9.0,15.0
WBS,66.0,77.0,58.0,62.0
WBD,13.0,18.0,9.0,12.0
WBA,10.0,15.0,7.0,11.0
WB,14.0,14.0,14.0,11.0
WAY,44.0,52.0,34.0,37.0
WAT,378.0,465.0,315.0,294.0
WASH,29.0,31.0,28.0,30.0
WALD,4.0,7.0,3.0,1.0
WAL,97.0,115.0,85.0,88.0
WAFD,32.0,33.0,31.0,31.0
WABC,52.0,54.0,50.0,50.0
WAB,222.0,240.0,200.0,195.0
W,69.0,96.0,25.0,74.0
VZLA,3.0,3.0,3.0,3.0
VZ,47.0,56.0,40.0,44.0
VYGR,13.0,30.0,5.0,3.0
VVX,63.0,80.0,50.0,58.0
VVV,42.0,48.0,38.0,39.0
VTYX,7.0,9.0,6.0,2.0
VTS,26.0,33.0,19.0,26.0
VTRS,10.0,13.0,9.0,10.0
VTR,74.0,78.0,65.0,67.0
VTMX,31.0,38.0,21.0,27.0
VTLE,28.0,47.0,16.0,17.0
VTEX,7.0,10.0,6.0,4.0
VSTS,9.0,13.0,5.0,4.0
VSTM,13.0,20.0,8.0,9.0
VST,201.0,295.0,120.0,194.0
VSH,19.0,19.0,19.0,15.0
VSEC,145.0,180.0,110.0,165.0
VSCO,24.0,45.0,14.0,22.0
VSAT,21.0,52.0,10.0,32.0
VRTX,497.0,575.0,405.0,389.0
VRTS,188.0,234.0,158.0,201.0
VRT,142.0,173.0,75.0,129.0
VRSN,277.0,305.0,250.0,272.0
VRSK,305.0,335.0,279.0,267.0
VRRM,27.0,30.0,23.0,25.0
VRNT,27.0,36.0,20.0,20.0
VRNS,60.0,80.0,45.0,58.0
VRNA,109.0,170.0,57.0,105.0
VREX,19.0,23.0,16.0,11.0
VRE,19.0,23.0,16.0,15.0
VRDN,37.0,61.0,26.0,18.0
VPG,28.0,28.0,28.0,29.0
VOYG,47.0,52.0,41.0,32.0
VOYA,83.0,90.0,71.0,75.0
VOD,136.0,136.0,136.0,12.0
VNT,47.0,50.0,45.0,43.0
VNOM,55.0,72.0,46.0,39.0
VNO,38.0,45.0,28.0,37.0
VNET,9.0,20.0,5.0,7.0
VNDA,16.0,20.0,13.0,4.0
VMI,391.0,400.0,382.0,375.0
VMEO,7.0,9.0,5.0,4.0
VLY,10.0,12.0,10.0,10.0
VLTO,113.0,125.0,100.0,107.0
VLRS,7.0,12.0,4.0,6.0
VLO,154.0,172.0,135.0,150.0
VLN,4.0,4.0,4.0,2.0
VKTX,86.0,138.0,30.0,26.0
VITL,48.0,60.0,39.0,52.0
VIST,65.0,72.0,57.0,38.0
VIRC,17.0,17.0,17.0,8.0
VIPS,18.0,19.0,17.0,16.0
VINP,13.0,14.0,13.0,10.0
VIK,57.0,75.0,39.0,62.0
VICR,43.0,43.0,43.0,51.0
VICI,35.0,38.0,33.0,33.0
VIAV,13.0,16.0,9.0,11.0
VHI,12.0,12.0,12.0,17.0
VGZ,3.0,3.0,3.0,1.0
VG,17.0,20.0,11.0,13.0
VFS,5.0,6.0,5.0,3.0
VERX,43.0,55.0,30.0,25.0
VERI,4.0,6.0,2.0,3.0
VERB,62.0,62.0,62.0,15.0
VERA,63.0,100.0,26.0,22.0
VEON,60.0,60.0,60.0,56.0
VENU,15.0,15.0,15.0,12.0
VEL,21.0,23.0,20.0,19.0
VEEV,275.0,329.0,192.0,295.0
VECO,27.0,35.0,20.0,24.0
VCYT,40.0,50.0,28.0,28.0
VCTR,73.0,87.0,62.0,71.0
VCEL,60.0,67.0,51.0,35.0
VC,116.0,146.0,91.0,126.0
VBTX,33.0,39.0,28.0,34.0
VBNK,11.0,13.0,10.0,11.0
VALE,11.0,15.0,10.0,10.0
VAL,46.0,52.0,39.0,49.0
V,380.0,425.0,319.0,350.0
UWMC,5.0,6.0,4.0,5.0
UVSP,29.0,31.0,27.0,31.0
UUUU,8.0,12.0,5.0,11.0
UTZ,17.0,20.0,15.0,13.0
UTL,55.0,55.0,55.0,47.0
UTI,35.0,40.0,31.0,27.0
UTHR,382.0,600.0,295.0,305.0
USPH,110.0,115.0,103.0,84.0
USNA,36.0,36.0,36.0,32.0
USGO,26.0,26.0,26.0,8.0
USFD,80.0,96.0,12.0,77.0
USCB,20.0,21.0,20.0,17.0
USB,52.0,67.0,43.0,48.0
USAU,14.0,19.0,10.0,13.0
USAS,3.0,3.0,3.0,2.0
USAR,16.0,17.0,15.0,15.0
USAC,26.0,27.0,25.0,24.0
URI,834.0,960.0,571.0,950.0
URGN,32.0,47.0,16.0,19.0
URG,2.0,3.0,2.0,1.0
URBN,77.0,90.0,70.0,78.0
UPXI,15.0,16.0,15.0,8.0
UPWK,18.0,24.0,15.0,14.0
UPST,78.0,108.0,47.0,69.0
UPS,112.0,150.0,75.0,87.0
UPBD,34.0,38.0,30.0,26.0
UPB,56.0,75.0,38.0,16.0
UNTY,56.0,63.0,50.0,52.0
UNP,258.0,295.0,200.0,220.0
UNIT,6.0,8.0,5.0,6.0
UNH,353.0,675.0,198.0,303.0
UNFI,28.0,36.0,24.0,27.0
UNF,179.0,197.0,152.0,177.0
UMH,20.0,20.0,20.0,15.0
UMBF,132.0,150.0,105.0,122.0
UMAC,17.0,20.0,15.0,10.0
ULTA,498.0,640.0,330.0,533.0
ULS,70.0,77.0,63.0,63.0
ULH,29.0,29.0,29.0,26.0
ULBI,14.0,14.0,14.0,6.0
UL,73.0,73.0,73.0,62.0
UIS,7.0,9.0,6.0,3.0
UHS,214.0,259.0,185.0,182.0
UGP,3.0,3.0,3.0,3.0
UGI,31.0,39.0,27.0,35.0
UFPT,289.0,289.0,289.0,214.0
UFPI,134.0,155.0,112.0,103.0
UEC,10.0,13.0,7.0,10.0
UE,22.0,23.0,22.0,20.0
UDR,44.0,50.0,41.0,39.0
UDMY,9.0,12.0,7.0,6.0
UCTT,30.0,32.0,30.0,23.0
UBER,102.0,119.0,78.0,95.0
UAMY,3.0,5.0,1.0,4.0
UAL,111.0,140.0,80.0,104.0
UAA,6.0,11.0,4.0,5.0
U,31.0,44.0,15.0,40.0
TZOO,26.0,35.0,17.0,9.0
TYRA,30.0,33.0,28.0,12.0
TYL,688.0,775.0,585.0,561.0
TXT,92.0,107.0,85.0,81.0
TXRH,197.0,235.0,162.0,174.0
TXO,22.0,24.0,21.0,14.0
TXNM,54.0,61.0,50.0,56.0
TXN,212.0,298.0,125.0,205.0
TXG,13.0,18.0,6.0,14.0
TX,32.0,41.0,25.0,32.0
TWO,12.0,14.0,10.0,9.0
TWLO,129.0,170.0,75.0,103.0
TWIN,12.0,12.0,12.0,12.0
TWI,11.0,12.0,11.0,9.0
TWFG,34.0,42.0,32.0,27.0
TW,152.0,212.0,130.0,126.0
TVTX,32.0,47.0,20.0,17.0
TVGN,10.0,10.0,10.0,0.0
TV,4.0,9.0,2.0,2.0
TUYA,3.0,3.0,3.0,2.0
TU,21.0,21.0,21.0,16.0
TTWO,245.0,285.0,170.0,232.0
TTMI,52.0,56.0,48.0,44.0
TTI,5.0,6.0,5.0,4.0
TTGT,16.0,37.0,8.0,6.0
TTEK,41.0,49.0,33.0,36.0
TTEC,3.0,3.0,3.0,3.0
TTE,66.0,74.0,60.0,62.0
TTD,88.0,155.0,45.0,52.0
TTC,89.0,100.0,80.0,82.0
TTAN,126.0,150.0,100.0,105.0
TTAM,17.0,19.0,14.0,15.0
TSQ,17.0,21.0,13.0,7.0
TSN,61.0,75.0,55.0,57.0
TSM,258.0,270.0,240.0,239.0
TSLX,23.0,25.0,21.0,24.0
TSLA,303.0,500.0,19.0,349.0
TSEM,64.0,66.0,60.0,59.0
TSCO,61.0,70.0,51.0,62.0
TS,43.0,48.0,34.0,36.0
