Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,38.0,50.0,29.0,44.0
ZVRA,23.0,29.0,18.0,9.0
ZVIA,4.0,6.0,2.0,2.0
ZURA,14.0,26.0,3.0,1.0
ZTS,202.0,244.0,155.0,154.0
ZTO,21.0,24.0,19.0,19.0
ZS,296.0,385.0,207.0,274.0
ZNTL,8.0,20.0,2.0,1.0
ZM,87.0,115.0,71.0,73.0
ZLAB,57.0,75.0,36.0,35.0
ZK,31.0,38.0,26.0,29.0
ZION,60.0,71.0,52.0,52.0
ZIMV,17.0,23.0,10.0,18.0
ZIM,14.0,20.0,9.0,16.0
ZH,4.0,4.0,4.0,4.0
ZGN,8.0,10.0,7.0,8.0
ZG,85.0,95.0,66.0,81.0
ZEUS,38.0,38.0,38.0,32.0
ZETA,30.0,45.0,18.0,19.0
ZEPP,13.0,13.0,13.0,33.0
ZENA,9.0,9.0,9.0,4.0
ZD,46.0,95.0,33.0,36.0
ZBRA,357.0,425.0,300.0,317.0
ZBIO,36.0,45.0,30.0,16.0
ZBH,111.0,135.0,95.0,102.0
Z,88.0,100.0,75.0,85.0
YUMC,60.0,60.0,60.0,44.0
YUM,161.0,200.0,140.0,148.0
YPF,43.0,59.0,30.0,32.0
YOU,33.0,45.0,25.0,33.0
YMM,15.0,18.0,10.0,11.0
YMAB,9.0,17.0,3.0,8.0
YEXT,9.0,10.0,8.0,8.0
YETI,38.0,55.0,29.0,33.0
YELP,34.0,38.0,30.0,30.0
XYZ,79.0,100.0,50.0,75.0
XYL,151.0,175.0,125.0,140.0
XRX,8.0,8.0,8.0,4.0
XRAY,18.0,24.0,14.0,13.0
XPRO,12.0,15.0,11.0,10.0
XPOF,12.0,17.0,9.0,8.0
XPO,138.0,167.0,84.0,127.0
XPEV,24.0,31.0,16.0,19.0
XOMA,69.0,104.0,35.0,31.0
XOM,125.0,144.0,105.0,106.0
XNCR,26.0,34.0,6.0,7.0
XMTR,40.0,50.0,30.0,47.0
XIFR,16.0,30.0,11.0,9.0
XHR,12.0,16.0,9.0,13.0
XGN,11.0,12.0,10.0,9.0
XERS,6.0,10.0,4.0,7.0
XENE,53.0,67.0,43.0,38.0
XEL,76.0,80.0,68.0,71.0
WYNN,118.0,133.0,100.0,109.0
WY,32.0,38.0,29.0,25.0
WWW,25.0,36.0,19.0,28.0
WVE,20.0,36.0,10.0,9.0
WULF,9.0,13.0,4.0,8.0
WU,8.0,10.0,7.0,8.0
WTW,364.0,400.0,305.0,330.0
WTTR,14.0,16.0,14.0,7.0
WTS,245.0,300.0,217.0,271.0
WTRG,44.0,47.0,41.0,39.0
WTFC,145.0,162.0,115.0,127.0
WT,12.0,15.0,10.0,13.0
WSR,15.0,16.0,14.0,12.0
WSO,484.0,540.0,450.0,414.0
WSM,180.0,215.0,134.0,203.0
WSFS,66.0,70.0,64.0,55.0
WSC,36.0,40.0,32.0,24.0
WSBC,38.0,45.0,34.0,30.0
WS,34.0,34.0,34.0,31.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,170.0
WRBY,24.0,30.0,18.0,27.0
WRB,72.0,82.0,60.0,70.0
WPM,97.0,129.0,75.0,94.0
WPC,65.0,67.0,61.0,65.0
WOW,5.0,6.0,5.0,5.0
WOR,59.0,81.0,46.0,64.0
WOOF,3.0,4.0,2.0,3.0
WOLF,10.0,20.0,3.0,1.0
WNS,68.0,76.0,53.0,74.0
WNEB,11.0,11.0,11.0,11.0
WNC,9.0,9.0,9.0,10.0
WMS,152.0,167.0,133.0,138.0
WMB,62.0,70.0,55.0,57.0
WM,254.0,277.0,229.0,226.0
WLK,92.0,100.0,73.0,84.0
WLDN,111.0,120.0,103.0,113.0
WKC,29.0,33.0,26.0,25.0
WIX,213.0,255.0,160.0,124.0
WING,379.0,440.0,270.0,336.0
WHF,10.0,12.0,9.0,8.0
WHD,50.0,53.0,48.0,39.0
WH,106.0,116.0,99.0,87.0
WGS,101.0,120.0,80.0,126.0
WGO,42.0,75.0,30.0,34.0
WFRD,97.0,142.0,70.0,55.0
WFG,100.0,115.0,90.0,74.0
WFC,80.0,91.0,59.0,77.0
WEX,181.0,255.0,135.0,174.0
WEST,10.0,13.0,10.0,6.0
WERN,30.0,52.0,24.0,28.0
WEN,13.0,29.0,11.0,10.0
WELL,169.0,242.0,137.0,162.0
WEAV,15.0,18.0,13.0,7.0
WDFC,290.0,300.0,280.0,219.0
WDAY,294.0,345.0,235.0,226.0
WCC,221.0,245.0,195.0,206.0
WBTN,15.0,23.0,9.0,14.0
WBS,66.0,77.0,58.0,57.0
WBD,13.0,18.0,9.0,11.0
WBA,10.0,15.0,7.0,11.0
WAY,43.0,52.0,27.0,36.0
WAT,378.0,465.0,315.0,291.0
WASH,29.0,31.0,28.0,28.0
WALD,5.0,7.0,4.0,1.0
WAL,96.0,115.0,85.0,82.0
WAFD,32.0,33.0,31.0,30.0
WABC,52.0,54.0,50.0,48.0
WAB,222.0,240.0,200.0,189.0
