Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,38.0,50.0,29.0,45.0
ZVRA,23.0,29.0,18.0,9.0
ZVIA,4.0,6.0,2.0,3.0
ZURA,14.0,26.0,2.0,1.0
ZUMZ,25.0,25.0,25.0,15.0
ZTS,202.0,244.0,155.0,156.0
ZTO,22.0,24.0,21.0,19.0
ZNTL,8.0,20.0,2.0,1.0
ZM,87.0,115.0,71.0,72.0
ZLAB,57.0,75.0,36.0,33.0
ZK,31.0,38.0,26.0,30.0
ZION,60.0,71.0,52.0,53.0
ZIMV,17.0,23.0,10.0,18.0
ZIM,14.0,20.0,9.0,15.0
ZH,4.0,4.0,4.0,4.0
ZGN,8.0,10.0,7.0,8.0
ZG,85.0,95.0,66.0,77.0
ZEUS,38.0,38.0,38.0,32.0
ZETA,30.0,45.0,18.0,18.0
ZENA,9.0,9.0,9.0,4.0
ZD,46.0,95.0,33.0,35.0
ZBRA,357.0,425.0,300.0,304.0
ZBIO,36.0,45.0,30.0,16.0
ZBH,111.0,135.0,95.0,105.0
Z,88.0,100.0,75.0,81.0
YUMC,60.0,60.0,60.0,44.0
YUM,161.0,200.0,140.0,149.0
YPF,43.0,59.0,30.0,31.0
YOU,33.0,45.0,25.0,33.0
YMM,15.0,18.0,10.0,11.0
YMAB,9.0,17.0,3.0,8.0
YEXT,9.0,10.0,8.0,8.0
YETI,38.0,55.0,29.0,34.0
YELP,34.0,38.0,30.0,31.0
XYZ,79.0,100.0,50.0,74.0
XYL,151.0,175.0,125.0,141.0
XRX,6.0,8.0,4.0,3.0
XPRO,12.0,15.0,11.0,11.0
XPOF,12.0,17.0,9.0,9.0
XPO,138.0,167.0,84.0,126.0
XOMA,69.0,104.0,35.0,32.0
XOM,125.0,145.0,105.0,108.0
XNCR,26.0,34.0,6.0,7.0
XMTR,40.0,50.0,30.0,44.0
XIFR,16.0,30.0,11.0,10.0
XHR,12.0,16.0,9.0,13.0
XGN,11.0,12.0,10.0,9.0
