Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,38.0,50.0,29.0,44.0
ZVRA,23.0,29.0,18.0,12.0
ZVIA,4.0,6.0,3.0,3.0
ZUMZ,25.0,25.0,25.0,14.0
ZTS,204.0,244.0,155.0,147.0
ZTO,21.0,24.0,19.0,20.0
ZNTL,8.0,20.0,2.0,1.0
ZM,87.0,115.0,71.0,71.0
ZLAB,54.0,75.0,36.0,34.0
ZKH,4.0,4.0,4.0,2.0
ZION,60.0,71.0,52.0,52.0
ZIMV,17.0,23.0,10.0,18.0
ZIM,14.0,20.0,9.0,15.0
ZH,4.0,4.0,4.0,4.0
ZGN,8.0,10.0,7.0,7.0
ZG,85.0,95.0,66.0,77.0
ZEUS,38.0,38.0,38.0,31.0
ZEPP,13.0,13.0,13.0,24.0
ZENA,9.0,9.0,9.0,5.0
ZD,48.0,95.0,33.0,36.0
ZBRA,357.0,425.0,300.0,317.0
ZBIO,36.0,45.0,30.0,14.0
ZBH,111.0,135.0,95.0,99.0
Z,88.0,100.0,75.0,80.0
YPF,43.0,59.0,30.0,34.0
YMM,15.0,18.0,10.0,11.0
YMAB,11.0,25.0,3.0,8.0
YEXT,9.0,10.0,8.0,7.0
YELP,34.0,38.0,30.0,30.0
XYL,151.0,175.0,125.0,142.0
XRX,9.0,11.0,8.0,4.0
XRAY,18.0,24.0,14.0,12.0
XPRO,12.0,15.0,10.0,10.0
XPOF,12.0,17.0,9.0,7.0
XPO,138.0,167.0,84.0,120.0
XPEV,23.0,31.0,16.0,20.0
XPEL,58.0,58.0,58.0,33.0
XOMA,69.0,104.0,35.0,26.0
XOM,125.0,144.0,105.0,106.0
XNCR,26.0,34.0,6.0,7.0
XHR,12.0,16.0,9.0,12.0
XERS,6.0,8.0,4.0,6.0
XENE,54.0,67.0,47.0,33.0
XEL,76.0,80.0,68.0,73.0
WYNN,116.0,130.0,100.0,106.0
WY,32.0,38.0,29.0,25.0
WWD,249.0,299.0,160.0,248.0
WVE,20.0,36.0,10.0,8.0
WTW,367.0,400.0,305.0,327.0
WTTR,14.0,16.0,14.0,8.0
WTS,236.0,300.0,199.0,262.0
WTRG,43.0,47.0,41.0,38.0
WTFC,145.0,162.0,115.0,123.0
WTBA,20.0,20.0,20.0,17.0
WT,12.0,15.0,10.0,13.0
WST,320.0,400.0,245.0,241.0
WSR,15.0,16.0,14.0,11.0
WSO,484.0,540.0,450.0,410.0
WSM,178.0,215.0,134.0,199.0
WSFS,66.0,70.0,64.0,53.0
WSC,36.0,40.0,32.0,24.0
WSBC,38.0,45.0,34.0,29.0
WS,34.0,34.0,34.0,29.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,160.0
WRD,12.0,12.0,12.0,9.0
WRBY,24.0,30.0,18.0,23.0
WPM,93.0,129.0,75.0,100.0
WPC,65.0,67.0,61.0,65.0
WOW,6.0,6.0,6.0,3.0
WOOF,3.0,4.0,2.0,3.0
WOLF,10.0,20.0,3.0,1.0
WNS,68.0,76.0,53.0,74.0
WNEB,11.0,11.0,11.0,11.0
WNC,9.0,9.0,9.0,9.0
WMT,106.0,120.0,81.0,103.0
WMS,148.0,167.0,133.0,131.0
WMG,33.0,44.0,28.0,31.0
WMB,62.0,70.0,55.0,57.0
WM,254.0,277.0,229.0,235.0
WLK,92.0,100.0,82.0,79.0
WLDN,111.0,120.0,103.0,113.0
WK,99.0,108.0,85.0,73.0
WIX,218.0,255.0,166.0,122.0
WING,379.0,440.0,270.0,315.0
WHR,98.0,145.0,63.0,83.0
WHF,10.0,12.0,9.0,8.0
WHD,50.0,53.0,48.0,38.0
WGS,101.0,120.0,80.0,105.0
WGO,42.0,75.0,30.0,30.0
WFRD,97.0,142.0,70.0,55.0
WFG,100.0,115.0,90.0,71.0
WFC,80.0,91.0,59.0,77.0
WEX,181.0,255.0,135.0,168.0
WES,39.0,44.0,37.0,38.0
WERN,30.0,52.0,24.0,26.0
WEN,14.0,29.0,11.0,10.0
WELL,169.0,242.0,137.0,168.0
WEC,106.0,124.0,98.0,110.0
WEAV,15.0,18.0,13.0,7.0
WDFC,290.0,300.0,280.0,219.0
WDC,78.0,95.0,53.0,74.0
WDAY,296.0,345.0,235.0,222.0
WD,102.0,110.0,95.0,80.0
WCN,215.0,230.0,204.0,188.0
WCC,221.0,245.0,195.0,204.0
WBTN,14.0,23.0,9.0,8.0
WBS,66.0,77.0,58.0,55.0
WBD,12.0,18.0,8.0,10.0
WBA,10.0,15.0,7.0,11.0
WB,9.0,12.0,7.0,9.0
WAY,42.0,52.0,27.0,34.0
WAT,378.0,465.0,315.0,280.0
WASH,29.0,31.0,28.0,27.0
WAL,96.0,115.0,85.0,79.0
WAFD,32.0,33.0,31.0,29.0
WABC,52.0,54.0,50.0,47.0
W,65.0,96.0,25.0,72.0
VZLA,3.0,3.0,3.0,3.0
VZ,47.0,56.0,40.0,43.0
VYX,14.0,17.0,11.0,12.0
VYGR,13.0,30.0,5.0,3.0
VVX,63.0,80.0,51.0,50.0
VVV,42.0,48.0,38.0,38.0
VUZI,2.0,2.0,2.0,2.0
VTYX,10.0,14.0,6.0,2.0
VTS,26.0,33.0,19.0,24.0
VTRS,10.0,13.0,9.0,9.0
VTMX,31.0,38.0,21.0,28.0
VTLE,28.0,47.0,17.0,14.0
VTEX,8.0,10.0,6.0,4.0
VSTS,9.0,13.0,5.0,4.0
VSTM,13.0,20.0,8.0,6.0
VST,178.0,231.0,120.0,202.0
VSH,19.0,19.0,19.0,14.0
VSEC,145.0,180.0,110.0,153.0
VSCO,25.0,45.0,14.0,21.0
VSAT,21.0,52.0,10.0,25.0
VRTX,497.0,575.0,405.0,366.0
VRTS,188.0,234.0,158.0,190.0
VRT,144.0,173.0,75.0,139.0
VRSN,277.0,305.0,250.0,271.0
VRSK,305.0,335.0,279.0,265.0
VRRM,27.0,29.0,23.0,23.0
VRNT,31.0,40.0,23.0,21.0
VRNS,57.0,70.0,45.0,52.0
VREX,19.0,23.0,16.0,9.0
VRE,19.0,23.0,16.0,13.0
VRDN,37.0,61.0,26.0,16.0
